,Provincia,Fecha,Temperatura,Comunidad,Zona
364,Albacete,2017-01-26 11:00:00,6.0,Castilla la Mancha,Centro
365,Albacete,2017-01-26 12:00:00,8.0,Castilla la Mancha,Centro
366,Albacete,2017-01-26 13:00:00,9.0,Castilla la Mancha,Centro
367,Albacete,2017-01-26 14:00:00,9.5,Castilla la Mancha,Centro
368,Albacete,2017-01-26 15:00:00,9.0,Castilla la Mancha,Centro
369,Albacete,2017-01-26 16:00:00,8.0,Castilla la Mancha,Centro
370,Albacete,2017-01-26 17:00:00,7.0,Castilla la Mancha,Centro
371,Albacete,2017-01-26 18:00:00,6.5,Castilla la Mancha,Centro
372,Albacete,2017-01-26 19:00:00,3.5,Castilla la Mancha,Centro
373,Albacete,2017-01-26 20:00:00,4.5,Castilla la Mancha,Centro
374,Albacete,2017-01-26 21:00:00,4.5,Castilla la Mancha,Centro
375,Albacete,2017-01-26 22:00:00,5.5,Castilla la Mancha,Centro
376,Albacete,2017-01-26 23:00:00,5.5,Castilla la Mancha,Centro
377,Albacete,2017-01-27 00:00:00,5.0,Castilla la Mancha,Centro
378,Albacete,2017-01-27 01:00:00,5.0,Castilla la Mancha,Centro
379,Albacete,2017-01-27 02:00:00,5.0,Castilla la Mancha,Centro
380,Albacete,2017-01-27 03:00:00,5.0,Castilla la Mancha,Centro
381,Albacete,2017-01-27 04:00:00,6.0,Castilla la Mancha,Centro
382,Albacete,2017-01-27 05:00:00,5.0,Castilla la Mancha,Centro
383,Albacete,2017-01-27 06:00:00,4.5,Castilla la Mancha,Centro
384,Albacete,2017-01-27 07:00:00,4.5,Castilla la Mancha,Centro
385,Albacete,2017-01-27 08:00:00,3.5,Castilla la Mancha,Centro
386,Albacete,2017-01-27 09:00:00,4.5,Castilla la Mancha,Centro
387,Albacete,2017-01-27 10:00:00,5.5,Castilla la Mancha,Centro
388,Albacete,2017-01-27 11:00:00,6.5,Castilla la Mancha,Centro
389,Albacete,2017-01-27 12:00:00,8.0,Castilla la Mancha,Centro
390,Albacete,2017-01-27 13:00:00,7.0,Castilla la Mancha,Centro
391,Albacete,2017-01-27 14:00:00,6.0,Castilla la Mancha,Centro
392,Albacete,2017-01-27 15:00:00,5.0,Castilla la Mancha,Centro
393,Albacete,2017-01-27 16:00:00,5.0,Castilla la Mancha,Centro
394,Albacete,2017-01-27 17:00:00,4.5,Castilla la Mancha,Centro
395,Albacete,2017-01-27 18:00:00,4.0,Castilla la Mancha,Centro
396,Albacete,2017-01-27 19:00:00,4.0,Castilla la Mancha,Centro
397,Albacete,2017-01-27 20:00:00,4.0,Castilla la Mancha,Centro
398,Albacete,2017-01-27 21:00:00,4.0,Castilla la Mancha,Centro
399,Albacete,2017-01-27 22:00:00,3.5,Castilla la Mancha,Centro
400,Albacete,2017-01-27 23:00:00,4.0,Castilla la Mancha,Centro
401,Albacete,2017-01-28 00:00:00,4.0,Castilla la Mancha,Centro
402,Albacete,2017-01-28 01:00:00,3.5,Castilla la Mancha,Centro
403,Albacete,2017-01-28 02:00:00,3.5,Castilla la Mancha,Centro
404,Albacete,2017-01-28 03:00:00,3.5,Castilla la Mancha,Centro
405,Albacete,2017-01-28 04:00:00,2.5,Castilla la Mancha,Centro
406,Albacete,2017-01-28 05:00:00,2.5,Castilla la Mancha,Centro
407,Albacete,2017-01-28 06:00:00,2.5,Castilla la Mancha,Centro
408,Albacete,2017-01-28 07:00:00,1.5,Castilla la Mancha,Centro
409,Albacete,2017-01-28 08:00:00,1.0,Castilla la Mancha,Centro
410,Albacete,2017-01-28 09:00:00,1.5,Castilla la Mancha,Centro
411,Albacete,2017-01-28 10:00:00,3.0,Castilla la Mancha,Centro
412,Albacete,2017-01-28 11:00:00,5.0,Castilla la Mancha,Centro
413,Albacete,2017-01-28 12:00:00,6.0,Castilla la Mancha,Centro
414,Albacete,2017-01-28 13:00:00,7.0,Castilla la Mancha,Centro
415,Albacete,2017-01-28 14:00:00,7.5,Castilla la Mancha,Centro
416,Albacete,2017-01-28 15:00:00,8.0,Castilla la Mancha,Centro
417,Albacete,2017-01-28 16:00:00,7.5,Castilla la Mancha,Centro
418,Albacete,2017-01-28 17:00:00,6.5,Castilla la Mancha,Centro
419,Albacete,2017-01-28 18:00:00,6.0,Castilla la Mancha,Centro
420,Albacete,2017-01-28 19:00:00,5.0,Castilla la Mancha,Centro
421,Albacete,2017-01-28 20:00:00,4.0,Castilla la Mancha,Centro
422,Albacete,2017-01-28 21:00:00,3.0,Castilla la Mancha,Centro
423,Albacete,2017-01-28 22:00:00,2.5,Castilla la Mancha,Centro
424,Albacete,2017-01-28 23:00:00,1.5,Castilla la Mancha,Centro
425,Albacete,2017-01-29 00:00:00,1.0,Castilla la Mancha,Centro
426,Albacete,2017-01-29 01:00:00,1.5,Castilla la Mancha,Centro
427,Albacete,2017-01-29 02:00:00,1.5,Castilla la Mancha,Centro
428,Albacete,2017-01-29 03:00:00,1.0,Castilla la Mancha,Centro
429,Albacete,2017-01-29 04:00:00,1.0,Castilla la Mancha,Centro
430,Albacete,2017-01-29 05:00:00,1.0,Castilla la Mancha,Centro
431,Albacete,2017-01-29 06:00:00,1.5,Castilla la Mancha,Centro
432,Albacete,2017-01-29 07:00:00,3.0,Castilla la Mancha,Centro
433,Albacete,2017-01-29 08:00:00,3.5,Castilla la Mancha,Centro
434,Albacete,2017-01-29 09:00:00,3.5,Castilla la Mancha,Centro
435,Albacete,2017-01-29 10:00:00,5.0,Castilla la Mancha,Centro
436,Albacete,2017-01-29 11:00:00,6.5,Castilla la Mancha,Centro
437,Albacete,2017-01-29 12:00:00,7.5,Castilla la Mancha,Centro
438,Albacete,2017-01-29 13:00:00,8.5,Castilla la Mancha,Centro
439,Albacete,2017-01-29 14:00:00,8.5,Castilla la Mancha,Centro
440,Albacete,2017-01-29 15:00:00,9.0,Castilla la Mancha,Centro
441,Albacete,2017-01-29 16:00:00,9.0,Castilla la Mancha,Centro
442,Albacete,2017-01-29 17:00:00,8.5,Castilla la Mancha,Centro
443,Albacete,2017-01-29 18:00:00,8.0,Castilla la Mancha,Centro
444,Albacete,2017-01-29 19:00:00,8.0,Castilla la Mancha,Centro
445,Albacete,2017-01-29 20:00:00,7.5,Castilla la Mancha,Centro
446,Albacete,2017-01-29 21:00:00,7.0,Castilla la Mancha,Centro
447,Albacete,2017-01-29 22:00:00,7.0,Castilla la Mancha,Centro
448,Albacete,2017-01-29 23:00:00,7.0,Castilla la Mancha,Centro
449,Albacete,2017-01-30 00:00:00,7.0,Castilla la Mancha,Centro
450,Albacete,2017-01-30 01:00:00,7.0,Castilla la Mancha,Centro
451,Albacete,2017-01-30 02:00:00,6.5,Castilla la Mancha,Centro
452,Albacete,2017-01-30 03:00:00,6.5,Castilla la Mancha,Centro
453,Albacete,2017-01-30 04:00:00,6.5,Castilla la Mancha,Centro
454,Albacete,2017-01-30 05:00:00,6.5,Castilla la Mancha,Centro
455,Albacete,2017-01-30 06:00:00,6.5,Castilla la Mancha,Centro
456,Albacete,2017-01-30 07:00:00,6.5,Castilla la Mancha,Centro
457,Albacete,2017-01-30 08:00:00,7.5,Castilla la Mancha,Centro
458,Albacete,2017-01-30 09:00:00,8.0,Castilla la Mancha,Centro
459,Albacete,2017-01-30 10:00:00,9.0,Castilla la Mancha,Centro
460,Albacete,2017-01-30 11:00:00,10.0,Castilla la Mancha,Centro
461,Albacete,2017-01-30 12:00:00,10.5,Castilla la Mancha,Centro
462,Albacete,2017-01-30 13:00:00,11.0,Castilla la Mancha,Centro
463,Albacete,2017-01-30 14:00:00,11.5,Castilla la Mancha,Centro
464,Albacete,2017-01-30 15:00:00,12.5,Castilla la Mancha,Centro
465,Albacete,2017-01-30 16:00:00,11.5,Castilla la Mancha,Centro
466,Albacete,2017-01-30 17:00:00,10.0,Castilla la Mancha,Centro
467,Albacete,2017-01-30 18:00:00,9.0,Castilla la Mancha,Centro
468,Albacete,2017-01-30 19:00:00,7.0,Castilla la Mancha,Centro
469,Albacete,2017-01-30 20:00:00,6.0,Castilla la Mancha,Centro
470,Albacete,2017-01-30 21:00:00,7.0,Castilla la Mancha,Centro
471,Albacete,2017-01-30 22:00:00,7.0,Castilla la Mancha,Centro
472,Albacete,2017-01-30 23:00:00,5.0,Castilla la Mancha,Centro
473,Badajoz,2017-01-11 07:00:00,5.0,Extremadura,Centro
474,Badajoz,2017-01-11 08:00:00,6.0,Extremadura,Centro
475,Badajoz,2017-01-11 09:00:00,7.666666666666667,Extremadura,Centro
476,Badajoz,2017-01-11 10:00:00,10.0,Extremadura,Centro
477,Badajoz,2017-01-11 11:00:00,12.0,Extremadura,Centro
478,Badajoz,2017-01-11 12:00:00,14.333333333333334,Extremadura,Centro
479,Badajoz,2017-01-11 13:00:00,15.0,Extremadura,Centro
480,Badajoz,2017-01-11 14:00:00,16.0,Extremadura,Centro
481,Badajoz,2017-01-11 15:00:00,17.0,Extremadura,Centro
482,Badajoz,2017-01-11 16:00:00,16.0,Extremadura,Centro
483,Badajoz,2017-01-11 17:00:00,14.333333333333334,Extremadura,Centro
484,Badajoz,2017-01-11 18:00:00,12.333333333333334,Extremadura,Centro
485,Badajoz,2017-01-11 19:00:00,11.0,Extremadura,Centro
486,Badajoz,2017-01-11 20:00:00,9.0,Extremadura,Centro
487,Badajoz,2017-01-11 21:00:00,8.0,Extremadura,Centro
488,Badajoz,2017-01-11 22:00:00,8.333333333333334,Extremadura,Centro
489,Badajoz,2017-01-11 23:00:00,7.333333333333333,Extremadura,Centro
490,Badajoz,2017-01-12 00:00:00,7.333333333333333,Extremadura,Centro
491,Badajoz,2017-01-12 01:00:00,7.0,Extremadura,Centro
492,Badajoz,2017-01-12 02:00:00,4.666666666666667,Extremadura,Centro
493,Badajoz,2017-01-12 03:00:00,5.333333333333333,Extremadura,Centro
494,Badajoz,2017-01-12 04:00:00,5.0,Extremadura,Centro
495,Badajoz,2017-01-12 05:00:00,3.6666666666666665,Extremadura,Centro
496,Badajoz,2017-01-12 06:00:00,4.0,Extremadura,Centro
497,Badajoz,2017-01-12 07:00:00,4.0,Extremadura,Centro
498,Badajoz,2017-01-12 08:00:00,5.333333333333333,Extremadura,Centro
499,Badajoz,2017-01-12 09:00:00,6.666666666666667,Extremadura,Centro
500,Badajoz,2017-01-12 10:00:00,9.666666666666666,Extremadura,Centro
501,Badajoz,2017-01-12 11:00:00,12.666666666666666,Extremadura,Centro
502,Badajoz,2017-01-12 12:00:00,15.666666666666666,Extremadura,Centro
503,Badajoz,2017-01-12 13:00:00,17.0,Extremadura,Centro
504,Badajoz,2017-01-12 14:00:00,17.666666666666668,Extremadura,Centro
505,Badajoz,2017-01-12 15:00:00,18.0,Extremadura,Centro
506,Badajoz,2017-01-12 16:00:00,16.0,Extremadura,Centro
507,Badajoz,2017-01-12 17:00:00,14.0,Extremadura,Centro
508,Badajoz,2017-01-12 18:00:00,12.333333333333334,Extremadura,Centro
509,Badajoz,2017-01-12 19:00:00,12.0,Extremadura,Centro
510,Badajoz,2017-01-12 20:00:00,11.333333333333334,Extremadura,Centro
511,Badajoz,2017-01-12 21:00:00,10.666666666666666,Extremadura,Centro
512,Badajoz,2017-01-12 22:00:00,10.333333333333334,Extremadura,Centro
513,Badajoz,2017-01-12 23:00:00,9.333333333333334,Extremadura,Centro
514,Badajoz,2017-01-13 00:00:00,9.0,Extremadura,Centro
515,Badajoz,2017-01-13 01:00:00,8.0,Extremadura,Centro
516,Badajoz,2017-01-13 02:00:00,7.0,Extremadura,Centro
517,Badajoz,2017-01-13 03:00:00,6.666666666666667,Extremadura,Centro
518,Badajoz,2017-01-13 04:00:00,6.0,Extremadura,Centro
519,Badajoz,2017-01-13 05:00:00,5.333333333333333,Extremadura,Centro
520,Badajoz,2017-01-13 06:00:00,5.666666666666667,Extremadura,Centro
521,Badajoz,2017-01-13 07:00:00,6.0,Extremadura,Centro
522,Badajoz,2017-01-13 08:00:00,6.0,Extremadura,Centro
523,Badajoz,2017-01-13 09:00:00,6.333333333333333,Extremadura,Centro
524,Badajoz,2017-01-13 10:00:00,8.333333333333334,Extremadura,Centro
525,Badajoz,2017-01-13 11:00:00,10.0,Extremadura,Centro
526,Badajoz,2017-01-13 12:00:00,11.0,Extremadura,Centro
527,Badajoz,2017-01-13 13:00:00,12.0,Extremadura,Centro
528,Badajoz,2017-01-13 14:00:00,13.0,Extremadura,Centro
529,Badajoz,2017-01-13 15:00:00,13.333333333333334,Extremadura,Centro
530,Badajoz,2017-01-13 16:00:00,12.0,Extremadura,Centro
531,Badajoz,2017-01-13 17:00:00,10.666666666666666,Extremadura,Centro
532,Badajoz,2017-01-13 18:00:00,9.0,Extremadura,Centro
533,Badajoz,2017-01-13 19:00:00,8.666666666666666,Extremadura,Centro
534,Badajoz,2017-01-13 20:00:00,8.0,Extremadura,Centro
535,Badajoz,2017-01-13 21:00:00,7.0,Extremadura,Centro
536,Badajoz,2017-01-13 22:00:00,6.0,Extremadura,Centro
537,Badajoz,2017-01-13 23:00:00,6.0,Extremadura,Centro
538,Badajoz,2017-01-14 00:00:00,5.0,Extremadura,Centro
539,Badajoz,2017-01-14 01:00:00,4.666666666666667,Extremadura,Centro
540,Badajoz,2017-01-14 02:00:00,3.6666666666666665,Extremadura,Centro
541,Badajoz,2017-01-14 03:00:00,3.3333333333333335,Extremadura,Centro
542,Badajoz,2017-01-14 04:00:00,2.6666666666666665,Extremadura,Centro
543,Badajoz,2017-01-14 05:00:00,2.0,Extremadura,Centro
544,Badajoz,2017-01-14 06:00:00,1.3333333333333333,Extremadura,Centro
545,Badajoz,2017-01-14 07:00:00,0.3333333333333333,Extremadura,Centro
546,Badajoz,2017-01-14 08:00:00,1.6666666666666667,Extremadura,Centro
547,Badajoz,2017-01-14 09:00:00,3.0,Extremadura,Centro
548,Badajoz,2017-01-14 10:00:00,5.333333333333333,Extremadura,Centro
549,Badajoz,2017-01-14 11:00:00,8.0,Extremadura,Centro
550,Badajoz,2017-01-14 12:00:00,10.333333333333334,Extremadura,Centro
551,Badajoz,2017-01-14 13:00:00,11.0,Extremadura,Centro
552,Badajoz,2017-01-14 14:00:00,12.0,Extremadura,Centro
553,Badajoz,2017-01-14 15:00:00,13.0,Extremadura,Centro
554,Badajoz,2017-01-14 16:00:00,11.666666666666666,Extremadura,Centro
555,Badajoz,2017-01-14 17:00:00,10.0,Extremadura,Centro
556,Badajoz,2017-01-14 18:00:00,8.0,Extremadura,Centro
557,Badajoz,2017-01-14 19:00:00,7.0,Extremadura,Centro
558,Badajoz,2017-01-14 20:00:00,6.0,Extremadura,Centro
559,Badajoz,2017-01-14 21:00:00,4.666666666666667,Extremadura,Centro
560,Badajoz,2017-01-14 22:00:00,4.333333333333333,Extremadura,Centro
561,Badajoz,2017-01-14 23:00:00,3.3333333333333335,Extremadura,Centro
562,Badajoz,2017-01-15 00:00:00,2.6666666666666665,Extremadura,Centro
563,Badajoz,2017-01-15 01:00:00,2.6666666666666665,Extremadura,Centro
564,Badajoz,2017-01-15 02:00:00,1.3333333333333333,Extremadura,Centro
565,Badajoz,2017-01-15 03:00:00,1.3333333333333333,Extremadura,Centro
566,Badajoz,2017-01-15 04:00:00,0.6666666666666666,Extremadura,Centro
567,Badajoz,2017-01-15 05:00:00,0.0,Extremadura,Centro
568,Badajoz,2017-01-15 06:00:00,-0.6666666666666666,Extremadura,Centro
569,Badajoz,2017-01-15 07:00:00,-0.6666666666666666,Extremadura,Centro
570,Badajoz,2017-01-15 08:00:00,0.3333333333333333,Extremadura,Centro
571,Badajoz,2017-01-15 09:00:00,1.3333333333333333,Extremadura,Centro
572,Badajoz,2017-01-15 10:00:00,4.333333333333333,Extremadura,Centro
573,Badajoz,2017-01-15 11:00:00,7.666666666666667,Extremadura,Centro
574,Badajoz,2017-01-15 12:00:00,10.666666666666666,Extremadura,Centro
575,Badajoz,2017-01-15 13:00:00,12.0,Extremadura,Centro
576,Badajoz,2017-01-15 14:00:00,13.0,Extremadura,Centro
577,Badajoz,2017-01-15 15:00:00,14.0,Extremadura,Centro
578,Badajoz,2017-01-15 16:00:00,12.0,Extremadura,Centro
579,Badajoz,2017-01-15 17:00:00,11.0,Extremadura,Centro
580,Badajoz,2017-01-15 18:00:00,9.0,Extremadura,Centro
581,Badajoz,2017-01-15 19:00:00,7.666666666666667,Extremadura,Centro
582,Badajoz,2017-01-15 20:00:00,5.666666666666667,Extremadura,Centro
583,Badajoz,2017-01-15 21:00:00,4.333333333333333,Extremadura,Centro
584,Badajoz,2017-01-15 22:00:00,3.6666666666666665,Extremadura,Centro
585,Badajoz,2017-01-15 23:00:00,3.3333333333333335,Extremadura,Centro
586,Badajoz,2017-01-16 00:00:00,3.6666666666666665,Extremadura,Centro
587,Badajoz,2017-01-16 01:00:00,3.6666666666666665,Extremadura,Centro
588,Badajoz,2017-01-16 02:00:00,2.6666666666666665,Extremadura,Centro
589,Badajoz,2017-01-16 03:00:00,1.6666666666666667,Extremadura,Centro
590,Badajoz,2017-01-16 04:00:00,2.3333333333333335,Extremadura,Centro
591,Badajoz,2017-01-16 05:00:00,1.3333333333333333,Extremadura,Centro
592,Badajoz,2017-01-16 06:00:00,0.6666666666666666,Extremadura,Centro
593,Badajoz,2017-01-16 07:00:00,0.6666666666666666,Extremadura,Centro
594,Badajoz,2017-01-16 08:00:00,1.0,Extremadura,Centro
595,Badajoz,2017-01-16 09:00:00,1.6666666666666667,Extremadura,Centro
596,Badajoz,2017-01-16 10:00:00,4.333333333333333,Extremadura,Centro
597,Badajoz,2017-01-16 11:00:00,7.0,Extremadura,Centro
598,Badajoz,2017-01-16 12:00:00,10.0,Extremadura,Centro
599,Badajoz,2017-01-16 13:00:00,11.333333333333334,Extremadura,Centro
600,Badajoz,2017-01-16 14:00:00,12.333333333333334,Extremadura,Centro
601,Badajoz,2017-01-16 15:00:00,14.0,Extremadura,Centro
602,Badajoz,2017-01-16 16:00:00,12.0,Extremadura,Centro
603,Badajoz,2017-01-16 17:00:00,10.0,Extremadura,Centro
604,Badajoz,2017-01-16 18:00:00,8.333333333333334,Extremadura,Centro
605,Badajoz,2017-01-16 19:00:00,9.0,Extremadura,Centro
606,Badajoz,2017-01-16 20:00:00,7.333333333333333,Extremadura,Centro
607,Badajoz,2017-01-16 21:00:00,5.333333333333333,Extremadura,Centro
608,Badajoz,2017-01-16 22:00:00,5.0,Extremadura,Centro
609,Badajoz,2017-01-16 23:00:00,4.666666666666667,Extremadura,Centro
610,Badajoz,2017-01-17 00:00:00,4.0,Extremadura,Centro
611,Badajoz,2017-01-17 01:00:00,3.0,Extremadura,Centro
612,Badajoz,2017-01-17 02:00:00,2.0,Extremadura,Centro
613,Badajoz,2017-01-17 03:00:00,3.0,Extremadura,Centro
614,Badajoz,2017-01-17 04:00:00,2.6666666666666665,Extremadura,Centro
615,Badajoz,2017-01-17 05:00:00,2.0,Extremadura,Centro
616,Badajoz,2017-01-17 06:00:00,1.0,Extremadura,Centro
617,Badajoz,2017-01-17 07:00:00,2.3333333333333335,Extremadura,Centro
618,Badajoz,2017-01-17 08:00:00,3.3333333333333335,Extremadura,Centro
619,Badajoz,2017-01-17 09:00:00,4.333333333333333,Extremadura,Centro
620,Badajoz,2017-01-17 10:00:00,7.0,Extremadura,Centro
621,Badajoz,2017-01-17 11:00:00,10.0,Extremadura,Centro
622,Badajoz,2017-01-17 12:00:00,12.666666666666666,Extremadura,Centro
623,Badajoz,2017-01-17 13:00:00,14.0,Extremadura,Centro
624,Badajoz,2017-01-17 14:00:00,15.333333333333334,Extremadura,Centro
625,Badajoz,2017-01-17 15:00:00,16.333333333333332,Extremadura,Centro
626,Badajoz,2017-01-17 16:00:00,14.666666666666666,Extremadura,Centro
627,Badajoz,2017-01-17 17:00:00,13.333333333333334,Extremadura,Centro
628,Badajoz,2017-01-17 18:00:00,12.0,Extremadura,Centro
629,Badajoz,2017-01-17 19:00:00,10.666666666666666,Extremadura,Centro
630,Badajoz,2017-01-17 20:00:00,10.333333333333334,Extremadura,Centro
631,Badajoz,2017-01-17 21:00:00,9.333333333333334,Extremadura,Centro
632,Badajoz,2017-01-17 22:00:00,7.666666666666667,Extremadura,Centro
633,Badajoz,2017-01-17 23:00:00,6.0,Extremadura,Centro
634,Badajoz,2017-01-18 00:00:00,4.333333333333333,Extremadura,Centro
635,Badajoz,2017-01-18 01:00:00,3.3333333333333335,Extremadura,Centro
636,Badajoz,2017-01-18 02:00:00,2.0,Extremadura,Centro
637,Badajoz,2017-01-18 03:00:00,1.0,Extremadura,Centro
638,Badajoz,2017-01-18 04:00:00,-0.3333333333333333,Extremadura,Centro
639,Badajoz,2017-01-18 05:00:00,-1.6666666666666667,Extremadura,Centro
640,Badajoz,2017-01-18 06:00:00,-2.6666666666666665,Extremadura,Centro
641,Badajoz,2017-01-18 07:00:00,-3.6666666666666665,Extremadura,Centro
642,Badajoz,2017-01-18 08:00:00,-3.3333333333333335,Extremadura,Centro
643,Badajoz,2017-01-18 09:00:00,-2.0,Extremadura,Centro
644,Badajoz,2017-01-18 10:00:00,0.3333333333333333,Extremadura,Centro
645,Badajoz,2017-01-18 11:00:00,3.3333333333333335,Extremadura,Centro
646,Badajoz,2017-01-18 12:00:00,6.0,Extremadura,Centro
647,Badajoz,2017-01-18 13:00:00,7.0,Extremadura,Centro
648,Badajoz,2017-01-18 14:00:00,8.0,Extremadura,Centro
649,Badajoz,2017-01-18 15:00:00,9.0,Extremadura,Centro
650,Badajoz,2017-01-18 16:00:00,7.333333333333333,Extremadura,Centro
651,Badajoz,2017-01-18 17:00:00,5.666666666666667,Extremadura,Centro
652,Badajoz,2017-01-18 18:00:00,4.333333333333333,Extremadura,Centro
653,Badajoz,2017-01-18 19:00:00,3.6666666666666665,Extremadura,Centro
654,Badajoz,2017-01-18 20:00:00,3.0,Extremadura,Centro
655,Badajoz,2017-01-18 21:00:00,2.6666666666666665,Extremadura,Centro
656,Badajoz,2017-01-18 22:00:00,1.6666666666666667,Extremadura,Centro
657,Badajoz,2017-01-18 23:00:00,0.6666666666666666,Extremadura,Centro
658,Badajoz,2017-01-19 00:00:00,0.0,Extremadura,Centro
659,Badajoz,2017-01-19 01:00:00,-0.3333333333333333,Extremadura,Centro
660,Badajoz,2017-01-19 02:00:00,-1.0,Extremadura,Centro
661,Badajoz,2017-01-19 03:00:00,-1.0,Extremadura,Centro
662,Badajoz,2017-01-19 04:00:00,-1.0,Extremadura,Centro
663,Badajoz,2017-01-19 05:00:00,-1.3333333333333333,Extremadura,Centro
664,Badajoz,2017-01-19 06:00:00,-1.0,Extremadura,Centro
665,Badajoz,2017-01-19 07:00:00,-3.3333333333333335,Extremadura,Centro
666,Badajoz,2017-01-19 08:00:00,-2.0,Extremadura,Centro
667,Badajoz,2017-01-19 09:00:00,-1.0,Extremadura,Centro
668,Badajoz,2017-01-19 10:00:00,2.3333333333333335,Extremadura,Centro
669,Badajoz,2017-01-19 11:00:00,5.333333333333333,Extremadura,Centro
670,Badajoz,2017-01-19 12:00:00,8.666666666666666,Extremadura,Centro
671,Badajoz,2017-01-19 13:00:00,9.333333333333334,Extremadura,Centro
672,Badajoz,2017-01-19 14:00:00,10.0,Extremadura,Centro
673,Badajoz,2017-01-19 15:00:00,11.0,Extremadura,Centro
674,Badajoz,2017-01-19 16:00:00,9.666666666666666,Extremadura,Centro
675,Badajoz,2017-01-19 17:00:00,8.333333333333334,Extremadura,Centro
676,Badajoz,2017-01-19 18:00:00,6.666666666666667,Extremadura,Centro
677,Badajoz,2017-01-19 19:00:00,4.666666666666667,Extremadura,Centro
678,Badajoz,2017-01-19 20:00:00,3.6666666666666665,Extremadura,Centro
679,Badajoz,2017-01-19 21:00:00,2.6666666666666665,Extremadura,Centro
680,Badajoz,2017-01-19 22:00:00,2.6666666666666665,Extremadura,Centro
681,Badajoz,2017-01-19 23:00:00,2.3333333333333335,Extremadura,Centro
682,Badajoz,2017-01-20 00:00:00,2.3333333333333335,Extremadura,Centro
683,Badajoz,2017-01-20 01:00:00,2.3333333333333335,Extremadura,Centro
684,Badajoz,2017-01-20 02:00:00,2.3333333333333335,Extremadura,Centro
685,Badajoz,2017-01-20 03:00:00,2.0,Extremadura,Centro
686,Badajoz,2017-01-20 04:00:00,2.3333333333333335,Extremadura,Centro
687,Badajoz,2017-01-20 05:00:00,2.6666666666666665,Extremadura,Centro
688,Badajoz,2017-01-20 06:00:00,2.6666666666666665,Extremadura,Centro
689,Badajoz,2017-01-20 07:00:00,2.0,Extremadura,Centro
690,Badajoz,2017-01-20 08:00:00,1.6666666666666667,Extremadura,Centro
691,Badajoz,2017-01-20 09:00:00,2.0,Extremadura,Centro
692,Badajoz,2017-01-20 10:00:00,4.0,Extremadura,Centro
693,Badajoz,2017-01-20 11:00:00,5.666666666666667,Extremadura,Centro
694,Badajoz,2017-01-20 12:00:00,8.0,Extremadura,Centro
695,Badajoz,2017-01-20 13:00:00,9.0,Extremadura,Centro
696,Badajoz,2017-01-20 14:00:00,10.0,Extremadura,Centro
697,Badajoz,2017-01-20 15:00:00,11.333333333333334,Extremadura,Centro
698,Badajoz,2017-01-20 16:00:00,10.666666666666666,Extremadura,Centro
699,Badajoz,2017-01-20 17:00:00,9.666666666666666,Extremadura,Centro
700,Badajoz,2017-01-20 18:00:00,9.0,Extremadura,Centro
701,Badajoz,2017-01-20 19:00:00,7.0,Extremadura,Centro
702,Badajoz,2017-01-20 20:00:00,6.333333333333333,Extremadura,Centro
703,Badajoz,2017-01-20 21:00:00,6.0,Extremadura,Centro
704,Badajoz,2017-01-20 22:00:00,4.666666666666667,Extremadura,Centro
705,Badajoz,2017-01-20 23:00:00,4.0,Extremadura,Centro
706,Badajoz,2017-01-21 00:00:00,3.3333333333333335,Extremadura,Centro
707,Badajoz,2017-01-21 01:00:00,4.333333333333333,Extremadura,Centro
708,Badajoz,2017-01-21 02:00:00,3.6666666666666665,Extremadura,Centro
709,Badajoz,2017-01-21 03:00:00,4.0,Extremadura,Centro
710,Badajoz,2017-01-21 04:00:00,3.6666666666666665,Extremadura,Centro
711,Badajoz,2017-01-21 05:00:00,3.0,Extremadura,Centro
